genotype,group,rust_pct_pred,ram_pct_pred
742059,spring_2025,0.4776138800441874,0.39248814087984923
41514,spring_2024,1.7466318420592621,12.860436600543295
9662,winter,1.3982105724254952,0.06369234332438788
694071,spring_2025,0.061880283577362534,0.1330182473749604
41584,spring_2024,0.6689227100575116,23.92165801655211
9775,winter,0.9582174444580571,3.2888545964981795
41514,spring_2024,1.320043389945869,18.26605055779477
9800,winter,6.538489798917436,0.8420485439271106
9764,winter,1.7071082869653968,0.47739768873670696
694088,spring_2025,0.46625181932109977,0.633466840502873
9837,winter,3.1521308306683244,0.3846842982565684
742081,spring_2025,0.01292447051815888,1.5829666717240682
9636,winter,2.673121448116186,0.1922402301269908
9667,winter,0.9501224951316037,0.6588911922161499
9710,winter,5.351799975482741,0.1723018528692004
694093,spring_2025,0.384128767636352,0.3507858425026377
694044,spring_2025,0.05899253853632957,0.4178638146323345
9723,winter,5.4348356683101,0.5801993040397772
9793,winter,1.1908667193592348,1.7985191773794769
9789,winter,2.3341093848447128,3.442287892059687
9630,winter,2.6398021354889307,0.21837485672920312
9652,winter,5.754325028388217,0.3633691804154699
9631,winter,1.679246559029442,0.25875275292346506
9817,winter,2.7997861324657523,0.144608308629844
694105,spring_2025,0.010367288777520188,2.013680409574081
9755,winter,2.8419988417632682,0.243622336300906
9751,winter,2.058556194231434,4.595649891823384
9824,winter,0.8785979658161103,1.0450111554389807
41560,spring_2024,1.7866345988661743,7.980137597041908
41434,spring_2024,0.013176358976723961,26.272671572664326
41495,spring_2024,0.3650841760119031,20.153105741235684
41597,spring_2024,0.4062079784849843,26.758366950545348
9833,winter,3.250134413159412,3.181547373978581
9655,winter,6.347643281139985,0.3803624719050447
694059,spring_2025,0.19550373306883453,1.8348009402039234
9763,winter,0.2679790251003662,6.068818222573706
41468,spring_2024,0.24795072196141157,24.50030560359962
9661,winter,4.063949496549945,0.11277529754970037
41565,spring_2024,1.9642443194451673,20.418773861168802
41504,spring_2024,0.15416275413469183,32.866887567322536
742007,spring_2025,0.209723885814027,0.8008246467866827
41536,spring_2024,0.768369584663594,16.142954368142355
9759,winter,1.0093628922452542,13.354081348340596
9828,winter,5.790502833164438,0.2048156659006894
694052,spring_2025,0.0704713751985503,5.509071791315242
742015,spring_2025,0.17102960290163802,0.5830021443217702
41608,spring_2024,1.9128814795133373,9.980566866662135
41527,spring_2024,0.06490061449550073,15.858413643551403
9797,winter,1.5305236051910716,6.065690425362283
9787,winter,0.49954566707541925,1.1845738533607402
9717,winter,2.063706835150093,0.23995518992418707
9791,winter,5.882081640855348,0.24411215322732077
41583,spring_2024,0.8139368068882818,22.854923275561053
9784,winter,0.4844747852895838,9.299399125428634
694055,spring_2025,1.346613742264737,1.06900717437933
9723,winter,7.236417193319208,0.639226409285986
9667,winter,2.304505139419567,0.8362640576886315
9780,winter,3.810894572964998,0.512073136773433
742031,spring_2025,0.575098022780401,4.463412589757201
9727,winter,5.929296561644215,0.22907388453984676
694047,spring_2025,0.602335108996497,1.7002534473433983
9716,winter,2.3742717444795454,1.3525312336291335
9665,winter,5.789157080934079,0.28684664052874176
9777,winter,1.5530029185744505,1.1571656804205603
41600,spring_2024,1.0665707781691336,18.114715109233607
694096,spring_2025,1.0463487904591964,0.39386307681882865
41531,spring_2024,0.18345155579408196,14.137077297743394
41438,spring_2024,1.9096061799392023,20.984767434882386
9780,winter,5.44975095224143,0.21952263968085828
9621,winter,2.2509210343797976,0.10579846098505422
694099,spring_2025,0.30727964688447246,0.569427595632788
9691,winter,1.2642705163696264,0.2059072502230662
9665,winter,5.198191378595273,1.5622416928417922
9705,winter,2.0996618825536726,0.5889563734733494
694113,spring_2025,0.34449521633585606,2.236184492360417
742038,spring_2025,0.026164228394569326,3.369920709624926
41440,spring_2024,1.6237072888500237,14.468854065806907
694123,spring_2025,0.2527988443481401,0.9531693184169842
694046,spring_2025,0.13799255676511996,1.4879500439067226
9808,winter,1.8956574073499575,1.9040336040602839
9833,winter,0.6718094698230005,5.982821723003364
742012,spring_2025,0.49255894696037616,3.484991488716229
9716,winter,2.03580604838483,1.6283824684171764
